[GIN] 2026/05/16 - 09:24:12 | 200 |     34.7517ms |       127.0.0.1 | POST     "/api/units/BATCH-202605-AUTO-004-23571027-S06/move-batch"
[GIN] 2026/05/16 - 09:24:12 | 200 |         5.2ms |       127.0.0.1 | GET      "/api/batches?status=Predicted%2CConfirmed"
[GIN] 2026/05/16 - 09:24:13 | 200 |     34.4686ms |       127.0.0.1 | POST     "/api/units/BATCH-202605-AUTO-004-23571027-S07/move-batch"
[GIN] 2026/05/16 - 09:24:13 | 200 |      5.7918ms |       127.0.0.1 | GET      "/api/batches?status=Predicted%2CConfirmed"
[GIN] 2026/05/16 - 09:24:13 | 200 |    141.2691ms |       127.0.0.1 | POST     "/api/units/BATCH-202605-AUTO-004-23571027-S08/move-batch"
[GIN] 2026/05/16 - 09:24:13 | 200 |       4.815ms |       127.0.0.1 | GET      "/api/batches?status=Predicted%2CConfirmed"
[GIN] 2026/05/16 - 09:24:14 | 200 |    109.4218ms |       127.0.0.1 | POST     "/api/units/BATCH-202605-AUTO-004-23571027-S09/move-batch"
[GIN] 2026/05/16 - 09:24:14 | 200 |      4.9829ms |       127.0.0.1 | GET      "/api/batches?status=Predicted%2CConfirmed"
[GIN] 2026/05/16 - 09:24:15 | 200 |    109.1759ms |       127.0.0.1 | POST     "/api/units/BATCH-202605-AUTO-004-23571027-S10/move-batch"
[GIN] 2026/05/16 - 09:24:15 | 200 |      5.2168ms |       127.0.0.1 | GET      "/api/batches?status=Predicted%2CConfirmed"
[GIN] 2026/05/16 - 09:24:16 | 200 |     111.264ms |       127.0.0.1 | POST     "/api/units/BATCH-202605-AUTO-004-23571027-S11/move-batch"
[GIN] 2026/05/16 - 09:24:16 | 200 |      4.7177ms |       127.0.0.1 | GET      "/api/batches?status=Predicted%2CConfirmed"
[GIN] 2026/05/16 - 09:24:17 | 200 |    111.6479ms |       127.0.0.1 | POST     "/api/units/BATCH-202605-AUTO-004-23571027-S12/move-batch"
[GIN] 2026/05/16 - 09:24:17 | 200 |       5.165ms |       127.0.0.1 | GET      "/api/batches?status=Predicted%2CConfirmed"
[GIN] 2026/05/16 - 09:24:18 | 200 |     112.241ms |       127.0.0.1 | POST     "/api/units/BATCH-202605-AUTO-004-23571027-S13/move-batch"
[GIN] 2026/05/16 - 09:24:18 | 200 |      7.5245ms |       127.0.0.1 | GET      "/api/batches?status=Predicted%2CConfirmed"
[GIN] 2026/05/16 - 09:24:18 | 200 |    113.0651ms |       127.0.0.1 | POST     "/api/units/BATCH-202605-AUTO-004-23571027-S14/move-batch"
[GIN] 2026/05/16 - 09:24:18 | 200 |      5.8178ms |       127.0.0.1 | GET      "/api/batches?status=Predicted%2CConfirmed"
[GIN] 2026/05/16 - 09:24:19 | 200 |    113.8827ms |       127.0.0.1 | POST     "/api/units/BATCH-202605-AUTO-004-23571027-S15/move-batch"
[GIN] 2026/05/16 - 09:24:19 | 200 |      5.0671ms |       127.0.0.1 | GET      "/api/batches?status=Predicted%2CConfirmed"
[GIN] 2026/05/16 - 09:24:19 | 200 |    111.5528ms |       127.0.0.1 | POST     "/api/units/BATCH-202605-AUTO-004-23571027-S16/move-batch"
[GIN] 2026/05/16 - 09:24:19 | 200 |       5.725ms |       127.0.0.1 | GET      "/api/batches?status=Predicted%2CConfirmed"
[GIN] 2026/05/16 - 09:24:20 | 200 |    120.7092ms |       127.0.0.1 | POST     "/api/units/BATCH-202605-AUTO-004-23571027-S18/move-batch"
[GIN] 2026/05/16 - 09:24:20 | 200 |      5.1476ms |       127.0.0.1 | GET      "/api/batches?status=Predicted%2CConfirmed"
